"year","alpha.3","country_or_area","unit","geothermal","hydro","nuclear_electricity","solar_electricity","tide_wave_and_ocean_electricity","wind_electricity","Total_RProd","Total_Consumption"
2011,"DMA","Dominica","Kilowatt-hours, Million",0,35.8,0,0,0,0,35.8,88.9
2011,"DNK","Denmark","Kilowatt-hours, Million",0,17,0,15,0,9774,9806,31659
2011,"DOM","Dominican Republic","Kilowatt-hours, Million",0,1513.38,0,0,0,13.99,1527.37,14192.21
2011,"DZA","Algeria","Kilowatt-hours, Million",0,502,0,0,0,0,502,35867
2011,"ECU","Ecuador","Kilowatt-hours, Million",0,11133.1,0,0.1,0,3.3,11136.5,18184.7
2011,"EGY","Egypt","Kilowatt-hours, Million",0,12934,0,479,0,1525,14938,135838
2011,"ERI","Eritrea","Kilowatt-hours, Million",0,0,0,2,0,0,2,271
2011,"ESP","Spain","Kilowatt-hours, Million",0,32911,57718,9400,0,42918,142947,243509
2011,"EST","Estonia","Kilowatt-hours, Million",0,30,0,0,0,368,398,6627
2011,"ETH","Ethiopia","Kilowatt-hours, Million",8,6262,0,0,0,29,6299,4370
2011,"FIN","Finland","Kilowatt-hours, Million",0,12445,23187,10,0,481,36123,80107
2011,"FJI","Fiji","Kilowatt-hours, Million",0,456.469,0,0,0,4.977,461.446,766.9
2011,"FLK","Falkland Is. (Malvinas)","Kilowatt-hours, Million",0,0,0,0,0,5.67,5.67,17.6
2011,"FRA","France","Kilowatt-hours, Million",0,49865,442383,2078,477,12051,506854,417566
2011,"FRO","Faeroe Islands","Kilowatt-hours, Million",0,92.502,0,0,0,14.526,107.028,254.808
2011,"FSM","Micronesia (Fed. States of)","Kilowatt-hours, Million",0,0,0,2,0,0,2,53.02
2011,"GAB","Gabon","Kilowatt-hours, Million",0,840,0,0,0,0,840,1528
2011,"GBR","United Kingdom","Kilowatt-hours, Million",0,8585,68980,244,1,15652,93462,317942
2011,"GEO","Georgia","Kilowatt-hours, Million",0,7892,0,0,0,0,7892,8088
2011,"GHA","Ghana","Kilowatt-hours, Million",0,7561,0,0,0,0,7561,7924
2011,"GIN","Guinea","Kilowatt-hours, Million",0,414,0,0,0,0,414,647.2
2011,"GLP","Guadeloupe","Kilowatt-hours, Million",51,14,0,94,0,53,212,1492
2011,"GNQ","Equatorial Guinea","Kilowatt-hours, Million",0,39,0,0,0,0,39,230
2011,"GRC","Greece","Kilowatt-hours, Million",0,4275,0,610,0,3315,8200,51794
2011,"GRL","Greenland","Kilowatt-hours, Million",0,338,0,0,0,0,338,320.0705
2011,"GTM","Guatemala","Kilowatt-hours, Million",246,4175.4,0,0,0,0,4421.4,7688.2
2011,"GUF","French Guiana","Kilowatt-hours, Million",0,469,0,31,0,0,500,749
2011,"HND","Honduras","Kilowatt-hours, Million",0,2815,0,0,0,117,2932,5449
2011,"HRV","Croatia","Kilowatt-hours, Million",0,5162,0,0,0,201,5363,15735
2011,"HTI","Haiti","Kilowatt-hours, Million",0,121,0,0,0,0,121,235
2011,"HUN","Hungary","Kilowatt-hours, Million",0,222,15685,1,0,626,16534,34540
2011,"IDN","Indonesia","Kilowatt-hours, Million",9371,12419,0,1,0,5,21796,160517
2011,"IMN","Isle of Man","Kilowatt-hours, Million",0,3.1,0,0,0,0,3.1,377
2011,"IND","India","Kilowatt-hours, Million",0,103741,32287,0,0,23353,159381,772603
2011,"IRL","Ireland","Kilowatt-hours, Million",0,707,0,1,0,4380,5088,24871
2011,"IRN","Iran (Islamic Rep. of)","Kilowatt-hours, Million",0,12058,327,0.05,0,217,12602.05,189458.2
2011,"IRQ","Iraq","Kilowatt-hours, Million",0,4140,0,0,0,0,4140,42648
2011,"ISL","Iceland","Kilowatt-hours, Million",4702,12507,0,0,0,0,17209,16010
2011,"ISR","Israel","Kilowatt-hours, Million",0,29,0,192,0,7,228,48956
2011,"ITA","Italy","Kilowatt-hours, Million",5654,47757,0,10796,0,9856,74063,301828
2011,"JAM","Jamaica","Kilowatt-hours, Million",0,152.2,0,0,0,91.9,244.1,3176.2
2011,"JOR","Jordan","Kilowatt-hours, Million",0,55,0,0,0,3,58,13496
2011,"JPN","Japan","Kilowatt-hours, Million",2676,91709,101761,5160,0,4559,205865,964976
2011,"KAZ","Kazakhstan","Kilowatt-hours, Million",0,7883,0,0,0,0,7883,64752
2011,"KEN","Kenya","Kilowatt-hours, Million",1443.7,3217.2,0,0,0,17.6,4678.5,6500
2011,"KGZ","Kyrgyzstan","Kilowatt-hours, Million",0,14139,0,0,0,0,14139,8712
2011,"KHM","Cambodia","Kilowatt-hours, Million",0,45,0,3,0,0,48,2370
2011,"KNA","St. Kitts-Nevis","Kilowatt-hours, Million",0,0,0,0,0,5.5,5.5,182.9
2011,"KOR","Korea, Dem.Ppl's.Rep.","Kilowatt-hours, Million",0,13200,0,0,0,0,13200,14362
2011,"LAO","Lao People's Dem. Rep.","Kilowatt-hours, Million",0,3309.17,0,193.3,0,0,3502.47,2399.363
2011,"LBN","Lebanon","Kilowatt-hours, Million",0,805,0,0,0,0,805,15337
2011,"LIE","Liechtenstein","Kilowatt-hours, Million",0,62.2,0,6.2,0,0,68.4,398.2
2011,"LKA","Sri Lanka","Kilowatt-hours, Million",0,4583.8,0,8.7,0,91.606,4684.106,9989.9
2011,"LSO","Lesotho","Kilowatt-hours, Million",0,489.5,0,0,0,0,489.5,645.4
2011,"LTU","Lithuania","Kilowatt-hours, Million",0,1056,0,0,0,475,1531,8580
2011,"LUX","Luxembourg","Kilowatt-hours, Million",0,1130,0,26,0,64,1220,6529
2011,"LVA","Latvia","Kilowatt-hours, Million",0,2887,0,0,0,71,2958,6191
2011,"MAR","Morocco","Kilowatt-hours, Million",0,2139,0,0,0,692,2831,25670
2011,"MDA","Republic of Moldova","Kilowatt-hours, Million",0,76,0,0,0,0,76,3380
2011,"MDG","Madagascar","Kilowatt-hours, Million",0,690.336,0,0.008,0,0,690.344,1052.941
2011,"MDV","Maldives","Kilowatt-hours, Million",0,0,0,0.92,0,0,0.92,249.7
2011,"MEX","Mexico","Kilowatt-hours, Million",6507,36247,10089,41,0,1648,54532,233817
2011,"MKD","T.F.Yug.Rep. Macedonia","Kilowatt-hours, Million",0,1433,0,1,0,0,1434,7378
2011,"MLI","Mali","Kilowatt-hours, Million",0,727.01,0,0,0,0,727.01,1201
2011,"MLT","Malta","Kilowatt-hours, Million",0,0,0,13,0,0,13,1900
2011,"MMR","Myanmar","Kilowatt-hours, Million",0,7517.99,0,0,0,0,7517.99,7716.86
2011,"MNE","Montenegro","Kilowatt-hours, Million",0,1209,0,0,0,0,1209,3414
2011,"MOZ","Mozambique","Kilowatt-hours, Million",0,16810,0,0,0,0,16810,10141
2011,"MTQ","Martinique","Kilowatt-hours, Million",0,0,0,42.9,0,1.665,44.565,1546.506
2011,"MUS","Mauritius","Kilowatt-hours, Million",0,56.5,0,0,0,2.8,59.3,2227.2
2011,"MWI","Malawi","Kilowatt-hours, Million",0,1797.6,0,0,0,0,1797.6,1678.3
2011,"MYS","Malaysia","Kilowatt-hours, Million",0,7624,0,0.681,0,0,7624.681,107341
2011,"MYT","Mayotte","Kilowatt-hours, Million",0,0,0,13.9,0,0,13.9,239.8
2011,"NAM","Namibia","Kilowatt-hours, Million",0,1598,0,0,0,0,1598,3467
2011,"NCL","New Caledonia","Kilowatt-hours, Million",0,374.7,0,3.93,0,45.5,424.13,2152.1
2011,"NER","Niger","Kilowatt-hours, Million",0,0,0,0.005,0,0,0.005,746.635
2011,"NGA","Nigeria","Kilowatt-hours, Million",0,5883,0,0,0,0,5883,23447
2011,"NIC","Nicaragua","Kilowatt-hours, Million",273,444,0,0,0,211,928,2821
2011,"NIU","Niue","Kilowatt-hours, Million",0,0,0,0.0686111111111111,0,0,0.0686111111111111,2.88555511111111
2011,"NLD","Netherlands","Kilowatt-hours, Million",0,57,4141,104,0,5101,9403,108148
2011,"NOR","Norway","Kilowatt-hours, Million",0,121552,0,0,0,1283,122835,107389
2011,"NPL","Nepal","Kilowatt-hours, Million",0,3490,0,0,0,0,3490,3099
2011,"NRU","Nauru","Kilowatt-hours, Million",0,0,0,0.1,0,0,0.1,20.8
2011,"NZL","New Zealand","Kilowatt-hours, Million",6120,25114,0,0,0,1952,33186,38601
2011,"PAK","Pakistan","Kilowatt-hours, Million",0,28517,5265,0,0,0,33782,76761
2011,"PAN","Panama","Kilowatt-hours, Million",0,4098,0,0,0,0,4098,6695
2011,"PER","Peru","Kilowatt-hours, Million",0,21561.6,0,0,0,1.2,21562.8,35125.42
2011,"PHL","Philippines","Kilowatt-hours, Million",9942.3,9714.5,0,1.2,0,88.2,19746.2,56097.57
2011,"PNG","Papua New Guinea","Kilowatt-hours, Million",422,969,0,0,0,0,1391,3259
2011,"POL","Poland","Kilowatt-hours, Million",0,2761,0,0,0,3205,5966,121975
2011,"PRI","Puerto Rico","Kilowatt-hours, Million",0,149.5,0,0,0,0,149.5,19976.5
2011,"PRT","Portugal","Kilowatt-hours, Million",210,12115,0,280,0,9161,21766,48364
2011,"PRY","Paraguay","Kilowatt-hours, Million",0,57624.09,0,0,0,0,57624.09,7570.5236
2011,"PYF","French Polynesia","Kilowatt-hours, Million",0,224.769,0,3.367,0,0,228.136,685.414
2011,"REU","Réunion","Kilowatt-hours, Million",0,401,0,141.9,0,11.6,554.5,2498
2011,"ROK","Korea, Republic of","Kilowatt-hours, Million",0,7831,154723,917,0,863,164334,470613
2011,"ROU","Romania","Kilowatt-hours, Million",0,14946,11747,1,0,1388,28082,42714
2011,"RUS","Russian Federation","Kilowatt-hours, Million",522,167608,172941,0,0,5,341076,728824
2011,"RWA","Rwanda","Kilowatt-hours, Million",0,149.3,0,0.3,0,0,149.6,326.4
2011,"SAU","Saudi Arabia","Kilowatt-hours, Million",0,0,0,0,0,0,0,210393
2011,"SDN","Sudan (former)","Kilowatt-hours, Million",0,6467,0,0,0,0,6467,6690
2011,"SHN","St. Helena and Depend.","Kilowatt-hours, Million",0,0,0,0,0,1.14,1.14,7.94
2011,"SLE","Sierra Leone","Kilowatt-hours, Million",0,153.47,0,0,0,0,153.47,86.36
2011,"SLV","El Salvador","Kilowatt-hours, Million",1534,2011,0,0,0,0,3545,5169
2011,"SPM","St. Pierre-Miquelon","Kilowatt-hours, Million",0,0,0,0,0,1.13,1.13,43.5
2011,"SRB","Serbia","Kilowatt-hours, Million",0,9243,0,0,0,0,9243,27991
2011,"STP","Sao Tome and Principe","Kilowatt-hours, Million",0,6,0,0,0,0,6,44.4
2011,"SUR","Suriname","Kilowatt-hours, Million",0,946.4,0,0,0,0,946.4,1742.16
2011,"SVK","Slovakia","Kilowatt-hours, Million",0,4146,15411,397,0,5,19959,24812
2011,"SVN","Slovenia","Kilowatt-hours, Million",0,3706,6215,65,0,0,9986,12500
2011,"SWE","Sweden","Kilowatt-hours, Million",0,66556,60475,11,0,6078,133120,124628
2011,"SWZ","Swaziland","Kilowatt-hours, Million",0,333.4,0,0,0,0,333.4,1282.8
2011,"SYR","Syrian Arab Republic","Kilowatt-hours, Million",0,3283,0,0,0,0,3283,30472
2011,"TGO","Togo","Kilowatt-hours, Million",0,201.6,0,0,0,0,201.6,847
2011,"THA","Thailand","Kilowatt-hours, Million",2,7935,0,23,0,3,7963,146362
2011,"TJK","Tajikistan","Kilowatt-hours, Million",0,16196,0,0,0,0,16196,13686
2011,"TKM","Turkmenistan","Kilowatt-hours, Million",0,0,0,0,0,0,0,9462
2011,"TUN","Tunisia","Kilowatt-hours, Million",0,54,0,1.5,0,109,164.5,13239
2011,"TUR","Turkey","Kilowatt-hours, Million",694,52338,0,0,0,4723,57755,183993
2011,"TZA","United Rep. of Tanzania","Kilowatt-hours, Million",0,1993,0,9,0,0,2002,3995
2011,"UGA","Uganda","Kilowatt-hours, Million",0,1691,0,0,0,0,1691,1680.9
2011,"UKR","Ukraine","Kilowatt-hours, Million",0,10946,90248,30,0,89,101313,139800
2011,"UMI","United States Virgin Is.","Kilowatt-hours, Million",0,0,0,0.657,0,0,0.657,795.8
2011,"URY","Uruguay","Kilowatt-hours, Million",0,6478.9,0,0,0,111.3,6590.2,9307.2
2011,"USA","United States","Kilowatt-hours, Million",17892,344679,821405,6153,0,120854,1310983,3777001
2011,"UZB","Uzbekistan","Kilowatt-hours, Million",0,10240,0,0,0,0,10240,43376
2011,"VCT","St. Vincent-Grenadines","Kilowatt-hours, Million",0,31.24,0,0,0,0,31.24,122.503
2011,"VEN","Venezuela (Bolivar. Rep.)","Kilowatt-hours, Million",0,83670,0,0,0,0,83670,84871
2011,"VNM","Viet Nam","Kilowatt-hours, Million",0,41188,0,0,0,87,41275,93523
2011,"VUT","Vanuatu","Kilowatt-hours, Million",0,5.69,0,0.1,0,5,10.79,62.644
2011,"WSM","Samoa","Kilowatt-hours, Million",0,35.2,0,0,0,0,35.2,88.9
2011,"ZAF","South Africa","Kilowatt-hours, Million",0,5019,13502,1,0,37,18559,207241
2011,"ZMB","Zambia","Kilowatt-hours, Million",0,11483,0,0,0,0,11483,8571
2011,"ZWE","Zimbabwe","Kilowatt-hours, Million",0,5201.8,0,0,0,0,5201.8,8043
2012,"ABW","Aruba","Kilowatt-hours, Million",0,0,0,0,0,136.4,136.4,766.1
2012,"AFG","Afghanistan","Kilowatt-hours, Million",0,878,0,0,0,0,878,3265
2012,"AGO","Angola","Kilowatt-hours, Million",0,3772,0,0,0,0,3772,5352
2012,"ALB","Albania","Kilowatt-hours, Million",0,4725,0,0,0,0,4725,5759.64
2012,"AND","Andorra","Kilowatt-hours, Million",0,76.2,0,0,0,0,76.2,488.139
2012,"ARG","Argentina","Kilowatt-hours, Million",0,29716,6395,8,0,369,36488,119850
2012,"ARM","Armenia","Kilowatt-hours, Million",0,2311,2322,0,0,4,4637,5120
2012,"ASM","American Samoa","Kilowatt-hours, Million",0,0,0,1.1,0,0,1.1,134.3
2012,"AUS","Australia","Kilowatt-hours, Million",1,14083,0,2559,0,6970,23613,209917
2012,"AUT","Austria","Kilowatt-hours, Million",1,47705,0,337,0,2462,50505,61087
2012,"AZE","Azerbaijan","Kilowatt-hours, Million",0,1821,0,0,0,0,1821,15394
2012,"BDI","Burundi","Kilowatt-hours, Million",0,138.807,0,0,0,0,138.807,237.9
2012,"BEL","Belgium","Kilowatt-hours, Million",0,1659,40295,2148,0,2751,46853,81713
2012,"BFA","Burkina Faso","Kilowatt-hours, Million",0,96.6,0,0,0,0,96.6,944.7
2012,"BGD","Bangladesh","Kilowatt-hours, Million",0,777,0,0,0,0,777,40088
2012,"BGR","Bulgaria","Kilowatt-hours, Million",0,3976,15785,814,0,1221,21796,27845
2012,"BIH","Bosnia and Herzegovina","Kilowatt-hours, Million",0,4215,0,0,0,0,4215,11097
2012,"BLR","Belarus","Kilowatt-hours, Million",0,70,0,0,0,6,76,30378
2012,"BLZ","Belize","Kilowatt-hours, Million",0,208.460556,0,0,0,0,208.460556,526.112222222222
2012,"BOL","Bolivia (Plur. State of)","Kilowatt-hours, Million",0,2352,0,3,0,0,2355,6613
2012,"BRA","Brazil","Kilowatt-hours, Million",0,415342,16038,0,0,5050,436430,472048
2012,"BRN","Brunei Darussalam","Kilowatt-hours, Million",0,0,0,2,0,0,2,3208
2012,"BTN","Bhutan","Kilowatt-hours, Million",0,6826.5,0,0,0,0,6826.5,1769.58
2012,"BWA","Botswana","Kilowatt-hours, Million",0,0,0,1.3,0,0,1.3,3198.01
2012,"CAF","Central African Rep.","Kilowatt-hours, Million",0,150,0,0,0,0,150,159
2012,"CAN","Canada","Kilowatt-hours, Million",0,380340,94862,319,27,11310,486858,495591
2012,"CHE","Switzerland","Kilowatt-hours, Million",0,40305,25441,320,0,88,66154,58959
2012,"CHL","Chile","Kilowatt-hours, Million",0,20158,0,0,0,409,20567,62219
2012,"CHN","China","Kilowatt-hours, Million",0,2616321,292182,0,0,287934,3196437,4168859.8
2012,"CIV","Côte d'Ivoire","Kilowatt-hours, Million",0,1789,0,0,0,0,1789,4708
2012,"CMR","Cameroon","Kilowatt-hours, Million",0,4599,0,0,0,0,4599,4991
2012,"COD","Dem. Rep. of the Congo","Kilowatt-hours, Million",0,7586,0,0,0,0,7586,7383
2012,"COG","Congo","Kilowatt-hours, Million",0,987,0,0,0,0,987,792
2012,"COL","Colombia","Kilowatt-hours, Million",0,47600,0,0,0,55,47655,59285
2012,"CPV","Cabo Verde","Kilowatt-hours, Million",0,0,0,7.49,0,61.4,68.89,266.03
2012,"CRI","Costa Rica","Kilowatt-hours, Million",1402.55,7233.2,0,1.29722222222222,0,528.383333333333,9165.43055555555,9019.00555555556
2012,"CUB","Cuba","Kilowatt-hours, Million",0,111,0,0,0,0,111,18432
2012,"CUW","Curaçao","Kilowatt-hours, Million",0,0,0,0,0,32,32,684
2012,"CYP","Cyprus","Kilowatt-hours, Million",0,0,0,22,0,185,207,4409
2012,"CZE","Czechia","Kilowatt-hours, Million",0,2860,30324,2149,0,416,35749,56654
2012,"DEU","Germany","Kilowatt-hours, Million",25,27849,99460,26380,0,50670,204384,525834
2012,"DMA","Dominica","Kilowatt-hours, Million",0,26.75,0,0,0,0,26.75,90.2
2012,"DNK","Denmark","Kilowatt-hours, Million",0,17,0,104,0,10270,10391,31181
2012,"DOM","Dominican Republic","Kilowatt-hours, Million",0,1782.89,0,0,0,95.82,1878.71,15084.68
2012,"DZA","Algeria","Kilowatt-hours, Million",0,622,0,0,0,0,622,40777
2012,"ECU","Ecuador","Kilowatt-hours, Million",0,12237.7,0,0.3,0,2.4,12240.4,19492.4
2012,"EGY","Egypt","Kilowatt-hours, Million",0,13121,0,237,0,1260,14618,140257
2012,"ERI","Eritrea","Kilowatt-hours, Million",0,0,0,2,0,0,2,285
2012,"ESP","Spain","Kilowatt-hours, Million",0,24162,61470,11968,0,49472,147072,240248
2012,"EST","Estonia","Kilowatt-hours, Million",0,42,0,0,0,434,476,6978
2012,"ETH","Ethiopia","Kilowatt-hours, Million",16,7388,0,0,0,192,7596,5276
2012,"FIN","Finland","Kilowatt-hours, Million",0,16859,22987,11,0,494,40351,80717
2012,"FJI","Fiji","Kilowatt-hours, Million",0,525.261,0,0,0,6.809,532.07,731.58
2012,"FLK","Falkland Is. (Malvinas)","Kilowatt-hours, Million",0,0,0,0,0,5.69,5.69,17.65
2012,"FRA","France","Kilowatt-hours, Million",0,63594,425406,4016,458,14914,508388,434093
2012,"FRO","Faeroe Islands","Kilowatt-hours, Million",0,99.757,0,0,0,10.787,110.544,261.386
2012,"FSM","Micronesia (Fed. States of)","Kilowatt-hours, Million",0,0,0,2,0,0,2,54.11
2012,"GAB","Gabon","Kilowatt-hours, Million",0,908,0,3,0,0,911,1619
2012,"GBR","United Kingdom","Kilowatt-hours, Million",0,8252,70405,1352,4,19835,99848,318082
2012,"GEO","Georgia","Kilowatt-hours, Million",0,7221,0,0,0,0,7221,8168
2012,"GHA","Ghana","Kilowatt-hours, Million",0,8071,0,0,0,0,8071,8890
2012,"GIN","Guinea","Kilowatt-hours, Million",0,491,0,0,0,0,491,766
2012,"GLP","Guadeloupe","Kilowatt-hours, Million",50,14,0,91,0,52,207,1507
2012,"GNQ","Equatorial Guinea","Kilowatt-hours, Million",0,197,0,0,0,0,197,360
2012,"GRC","Greece","Kilowatt-hours, Million",0,4591,0,1694,0,3850,10135,52017
2012,"GRL","Greenland","Kilowatt-hours, Million",0,344.5633,0,0,0,0,344.5633,314.302
2012,"GTM","Guatemala","Kilowatt-hours, Million",246,4458.6,0,0,0,0,4704.6,7741
2012,"GUF","French Guiana","Kilowatt-hours, Million",0,556,0,52,0,0,608,765
2012,"HND","Honduras","Kilowatt-hours, Million",0,2787,0,0,0,338,3125,5308
2012,"HRV","Croatia","Kilowatt-hours, Million",0,4999,0,2,0,329,5330,15350
2012,"HTI","Haiti","Kilowatt-hours, Million",0,221,0,0,0,0,221,493
2012,"HUN","Hungary","Kilowatt-hours, Million",0,213,15793,8,0,770,16784,32812
2012,"IDN","Indonesia","Kilowatt-hours, Million",9417,12799,0,2.9,0,5,22223.9,173991
2012,"IMN","Isle of Man","Kilowatt-hours, Million",0,4.4,0,0,0,0,4.4,381
2012,"IND","India","Kilowatt-hours, Million",0,113855,32871,0,0,28365,175091,785130
2012,"IRL","Ireland","Kilowatt-hours, Million",0,1014,0,1,0,4010,5025,24163
2012,"IRN","Iran (Islamic Rep. of)","Kilowatt-hours, Million",0,12447,1847,0.06,0,207,14501.06,199401.6
2012,"IRQ","Iraq","Kilowatt-hours, Million",0,4392,0,0,0,0,4392,35076
2012,"ISL","Iceland","Kilowatt-hours, Million",5209,12337,0,0,0,0,17546,16357
2012,"ISR","Israel","Kilowatt-hours, Million",0,33,0,369,0,6,408,51804
2012,"ITA","Italy","Kilowatt-hours, Million",5592,43854,0,18862,0,13407,81715,296742
2012,"JAM","Jamaica","Kilowatt-hours, Million",0,150.7,0,0,0,108,258.7,3081
2012,"JOR","Jordan","Kilowatt-hours, Million",0,61,0,0,0,3,64,14245
2012,"JPN","Japan","Kilowatt-hours, Million",2609,83645,15939,6963,0,4722,113878,963482
2012,"KAZ","Kazakhstan","Kilowatt-hours, Million",0,7637,0,0,0,3,7640,68248
2012,"KEN","Kenya","Kilowatt-hours, Million",1515.9,4015.9,0,0,0,14.4,5546.2,6760
2012,"KGZ","Kyrgyzstan","Kilowatt-hours, Million",0,14179,0,0,0,0,14179,9591
2012,"KHM","Cambodia","Kilowatt-hours, Million",0,517,0,3,0,0,520,3035
2012,"KNA","St. Kitts-Nevis","Kilowatt-hours, Million",0,0,0,0,0,7.8,7.8,178.9
2012,"KOR","Korea, Dem.Ppl's.Rep.","Kilowatt-hours, Million",0,13500,0,0,0,0,13500,14369
2012,"LAO","Lao People's Dem. Rep.","Kilowatt-hours, Million",0,3309.17,0,193.3,0,0,3502.47,2853
2012,"LBN","Lebanon","Kilowatt-hours, Million",0,1007,0,0,0,0,1007,13776
2012,"LIE","Liechtenstein","Kilowatt-hours, Million",0,73.5,0,8.7,0,0,82.2,404
2012,"LKA","Sri Lanka","Kilowatt-hours, Million",0,3302,0,9.6,0,146.806,3458.406,10408.7
2012,"LSO","Lesotho","Kilowatt-hours, Million",0,485.4,0,0,0,0,485.4,676
2012,"LTU","Lithuania","Kilowatt-hours, Million",0,937,0,2,0,540,1479,8921
2012,"LUX","Luxembourg","Kilowatt-hours, Million",0,1160,0,38,0,77,1275,6270
2012,"LVA","Latvia","Kilowatt-hours, Million",0,3707,0,0,0,114,3821,6848
2012,"MAR","Morocco","Kilowatt-hours, Million",0,1816,0,0,0,728,2544,27559
2012,"MDA","Republic of Moldova","Kilowatt-hours, Million",0,34,0,0,0,0,34,3470
2012,"MDG","Madagascar","Kilowatt-hours, Million",0,755.352,0,0.008,0,0,755.36,1099.731
2012,"MDV","Maldives","Kilowatt-hours, Million",0,0,0,1.8,0,0,1.8,271.2
2012,"MEX","Mexico","Kilowatt-hours, Million",5817,31883,8770,69,0,3688,50227,247710
2012,"MHL","Marshall Islands","Kilowatt-hours, Million",0,0,0,0.2,0,0,0.2,67.5
2012,"MKD","T.F.Yug.Rep. Macedonia","Kilowatt-hours, Million",0,1041,0,3,0,0,1044,7005
2012,"MLI","Mali","Kilowatt-hours, Million",0,783.34,0,0,0,0,783.34,1215
2012,"MLT","Malta","Kilowatt-hours, Million",0,0,0,30,0,0,30,1979
2012,"MMR","Myanmar","Kilowatt-hours, Million",0,7766.24,0,0,0,0,7766.24,8255.19
2012,"MNE","Montenegro","Kilowatt-hours, Million",0,1477,0,0,0,0,1477,3220
2012,"MOZ","Mozambique","Kilowatt-hours, Million",0,15145,0,0,0,0,15145,10939
2012,"MTQ","Martinique","Kilowatt-hours, Million",0,0,0,42.9,0,1.665,44.565,1558.171
2012,"MUS","Mauritius","Kilowatt-hours, Million",0,74.1,0,0.9,0,3.6,78.6,2294
2012,"MWI","Malawi","Kilowatt-hours, Million",0,1845.5,0,0,0,0,1845.5,1716.7
2012,"MYS","Malaysia","Kilowatt-hours, Million",0,9054,0,47.743,0,0,9101.743,116353
2012,"MYT","Mayotte","Kilowatt-hours, Million",0,0,0,15.4,0,0,15.4,245.8
2012,"NAM","Namibia","Kilowatt-hours, Million",0,1471,0,0,0,0,1471,3635
2012,"NCL","New Caledonia","Kilowatt-hours, Million",0,399.3,0,4.8,0,57.1,461.2,2216.4
2012,"NER","Niger","Kilowatt-hours, Million",0,0,0,0.005,0,0,0.005,825.741
2012,"NGA","Nigeria","Kilowatt-hours, Million",0,5659,0,0,0,0,5659,25159
2012,"NIC","Nicaragua","Kilowatt-hours, Million",523,419,0,0,0,330,1272,3041
2012,"NIU","Niue","Kilowatt-hours, Million",0,0,0,0.0644444444444444,0,0,0.0644444444444444,2.93722211111111
2012,"NLD","Netherlands","Kilowatt-hours, Million",0,104,3915,226,0,4981,9226,104006
2012,"NOR","Norway","Kilowatt-hours, Million",0,142812,0,0,0,1548,144360,110778
2012,"NPL","Nepal","Kilowatt-hours, Million",0,3533,0,0,0,0,3533,3240
2012,"NRU","Nauru","Kilowatt-hours, Million",0,0,0,0.1,0,0,0.1,21.4
2012,"NZL","New Zealand","Kilowatt-hours, Million",6194,22901,0,5,0,2076,31176,38514
2012,"PAK","Pakistan","Kilowatt-hours, Million",0,29857,4553,0,0,0,34410,76788
2012,"PAN","Panama","Kilowatt-hours, Million",0,5388,0,0,0,0,5388,7176
2012,"PER","Peru","Kilowatt-hours, Million",0,22031.9,0,59.7,0,1.2,22092.8,35969
2012,"PHL","Philippines","Kilowatt-hours, Million",10250,10269.1,0,1.3,0,75.3,20595.7,59210.59
2012,"PNG","Papua New Guinea","Kilowatt-hours, Million",422,983,0,0,0,0,1405,3329
2012,"POL","Poland","Kilowatt-hours, Million",0,2465,0,1,0,4747,7213,122674
2012,"PRI","Puerto Rico","Kilowatt-hours, Million",0,124.8,0,2.1,0,0,126.9,19582
2012,"PRT","Portugal","Kilowatt-hours, Million",146,6660,0,393,0,10259,17458,46241
2012,"PRY","Paraguay","Kilowatt-hours, Million",0,60231.54,0,0,0,0,60231.54,8222.2679
2012,"PYF","French Polynesia","Kilowatt-hours, Million",0,209.155,0,6,0,0,215.155,689.009
2012,"REU","Réunion","Kilowatt-hours, Million",0,488.4,0,190.7,0,18.6,697.7,2539.5
2012,"ROK","Korea, Republic of","Kilowatt-hours, Million",0,7652,150327,1103,0,917,159999,481405
2012,"ROU","Romania","Kilowatt-hours, Million",0,12337,11466,8,0,2640,26451,42386
2012,"RUS","Russian Federation","Kilowatt-hours, Million",477,167319,177534,0,0,5,345335,740285
2012,"RWA","Rwanda","Kilowatt-hours, Million",0,181.5,0,0.3,0,0,181.8,379.5
2012,"SAU","Saudi Arabia","Kilowatt-hours, Million",0,0,0,1,0,0,1,231307
2012,"SDN","Sudan","Kilowatt-hours, Million",0,6619,0,0,0,0,6619,7611
2012,"SHN","St. Helena and Depend.","Kilowatt-hours, Million",0,0,0,0.01,0,0.87,0.88,8.66
2012,"SLE","Sierra Leone","Kilowatt-hours, Million",0,118.1,0,0,0,0,118.1,99.55
2012,"SLV","El Salvador","Kilowatt-hours, Million",1535,1847,0,0,0,0,3382,5383
2012,"SPM","St. Pierre-Miquelon","Kilowatt-hours, Million",0,0,0,0,0,0.87,0.87,40.8
2012,"SRB","Serbia","Kilowatt-hours, Million",0,9914,0,0,0,0,9914,27167
2012,"SSD","South Sudan","Kilowatt-hours, Million",0,0,0,2,0,0,2,385
2012,"STP","Sao Tome and Principe","Kilowatt-hours, Million",0,7,0,0,0,0,7,51
2012,"SUR","Suriname","Kilowatt-hours, Million",0,998,0,0,0,0,998,1761.33
2012,"SVK","Slovakia","Kilowatt-hours, Million",0,4439,15495,424,0,6,20364,23937
2012,"SVN","Slovenia","Kilowatt-hours, Million",0,4087,5528,163,0,0,9778,12428
